protocol_type_encoded,service_encoded,logged_in,count,srv_count,dst_host_count,dst_host_same_src_port_rate,temp0,class
1,6,1,28,28,255,0.0,0,0
1,6,1,10,10,255,0.0,0,0
1,6,1,20,20,255,0.01,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,22,22,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,14,14,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,16,16,255,0.0,0,0
1,6,1,26,26,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,18,18,255,0.0,0,0
1,6,1,28,28,255,0.0,0,0
1,6,1,3,3,255,0.01,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,23,23,255,0.0,0,0
1,6,1,5,6,255,0.0,0,0
1,6,1,15,15,255,0.0,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,11,11,11,0.09,0,0
1,6,1,21,21,21,0.05,0,0
1,6,1,2,3,31,0.03,0,0
1,6,1,12,13,41,0.02,0,0
1,6,1,22,23,51,0.02,0,0
1,6,1,3,3,61,0.02,0,0
1,6,1,13,13,71,0.01,0,0
1,6,1,23,23,81,0.01,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,1,1,14,0.07,0,0
1,6,1,7,9,24,0.04,0,0
1,6,1,3,3,34,0.03,0,0
1,6,1,13,13,44,0.02,0,0
1,6,1,6,23,6,0.17,0,0
1,6,1,16,40,16,0.06,0,0
1,6,1,7,9,7,0.14,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,1,1,13,0.08,0,0
1,6,1,1,24,23,0.04,0,0
1,6,1,2,2,33,0.03,0,0
1,6,1,4,5,43,0.02,0,0
1,6,1,9,9,53,0.02,0,0
1,6,1,1,1,63,0.02,0,0
1,6,1,3,3,73,0.01,0,0
1,6,1,8,8,83,0.01,0,0
1,6,1,4,4,93,0.01,0,0
1,6,1,1,1,7,0.14,0,0
1,6,1,2,3,2,0.5,0,0
1,6,1,3,3,12,0.08,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,14,14,14,0.07,0,0
1,6,1,1,51,9,0.11,0,0
1,6,1,3,4,19,0.05,0,0
1,6,1,1,1,6,0.17,0,0
1,6,1,1,1,3,0.33,0,0
1,6,1,1,4,1,1.0,0,0
1,6,1,1,14,2,0.5,0,0
1,6,1,2,3,12,0.08,0,0
1,6,1,1,1,6,0.17,0,0
1,6,1,1,2,1,1.0,0,0
1,6,1,10,14,10,0.1,0,0
1,6,1,3,5,7,0.14,0,0
1,6,1,13,16,17,0.06,0,0
1,6,1,3,14,27,0.04,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,11,11,11,0.09,0,0
1,6,1,4,4,21,0.05,0,0
1,6,1,14,14,31,0.03,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,2,2,13,0.08,0,0
1,6,1,6,8,23,0.04,0,0
1,6,1,3,4,33,0.03,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,12,12,12,0.08,0,0
1,6,1,1,3,22,0.05,0,0
1,6,1,10,10,32,0.03,0,0
1,6,1,20,20,42,0.02,0,0
1,6,1,8,8,52,0.02,0,0
1,6,1,18,19,62,0.02,0,0
1,6,1,1,1,6,0.17,0,0
1,6,1,1,1,16,0.06,0,0
1,6,1,1,1,26,0.04,0,0
1,6,1,2,3,4,0.25,0,0
1,6,1,2,6,14,0.07,0,0
1,6,1,2,3,24,0.04,0,0
1,6,1,1,2,34,0.03,0,0
1,6,1,2,3,44,0.02,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,1,1,16,0.06,0,0
1,6,1,11,11,26,0.04,0,0
1,6,1,4,4,36,0.03,0,0
1,6,1,14,14,46,0.02,0,0
1,6,1,1,2,56,0.02,0,0
1,6,1,11,12,66,0.02,0,0
1,6,1,21,21,76,0.01,0,0
1,6,1,31,31,86,0.01,0,0
1,6,1,9,10,96,0.01,0,0
1,6,1,4,10,106,0.01,0,0
1,6,1,14,20,116,0.01,0,0
1,6,1,7,7,126,0.01,0,0
1,6,1,2,2,136,0.01,0,0
1,6,1,12,12,146,0.01,0,0
1,6,1,2,3,156,0.01,0,0
1,6,1,2,2,166,0.01,0,0
1,6,1,12,14,176,0.01,0,0
1,6,1,8,26,186,0.01,0,0
1,6,1,2,3,196,0.01,0,0
1,6,1,10,11,206,0.0,0,0
1,6,1,6,6,216,0.0,0,0
1,6,1,2,2,226,0.0,0,0
1,6,1,12,12,236,0.0,0,0
1,6,1,7,7,246,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,6,7,255,0.0,0,0
1,6,1,2,4,255,0.0,0,0
1,6,1,12,15,255,0.0,0,0
1,6,1,8,9,255,0.0,0,0
1,6,1,4,5,255,0.0,0,0
1,6,1,10,14,255,0.0,0,0
1,6,1,6,7,255,0.01,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,5,5,255,0.0,0,0
1,6,1,7,7,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,7,7,255,0.0,0,0
1,6,1,2,2,255,0.01,0,0
1,6,1,12,12,255,0.01,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,11,11,11,0.09,0,0
1,6,1,21,22,21,0.05,0,0
1,6,1,1,2,1,1.0,0,0
1,6,1,1,1,7,0.14,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,10,10,12,0.08,0,0
1,6,1,9,9,22,0.05,0,0
1,6,1,7,7,32,0.03,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,9,9,16,0.06,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,1,5,0.2,0,0
1,6,1,10,24,10,0.1,0,0
1,6,1,20,30,20,0.05,0,0
1,6,1,9,9,30,0.03,0,0
1,6,1,19,20,40,0.03,0,0
1,6,1,1,2,1,1.0,0,0
1,6,1,7,11,11,0.09,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,11,12,11,0.09,0,0
1,6,1,21,22,21,0.05,0,0
1,6,1,9,9,31,0.03,0,0
1,6,1,3,6,41,0.02,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,3,3,16,0.06,0,0
1,6,1,1,2,2,0.5,0,0
1,6,1,2,2,10,0.1,0,0
1,6,1,4,6,4,0.25,0,0
1,6,1,14,16,14,0.07,0,0
1,6,1,6,7,24,0.04,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,17,17,17,0.06,0,0
1,6,1,6,6,7,0.14,0,0
1,6,1,16,16,17,0.06,0,0
1,6,1,6,7,27,0.04,0,0
1,6,1,16,17,37,0.03,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,1,1,17,0.06,0,0
1,6,1,1,9,8,0.12,0,0
1,6,1,4,16,4,0.25,0,0
1,6,1,6,6,14,0.07,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,13,13,13,0.08,0,0
1,6,1,10,10,23,0.04,0,0
1,6,1,6,6,33,0.03,0,0
1,6,1,3,4,43,0.02,0,0
1,6,1,13,15,53,0.02,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,17,17,17,0.06,0,0
1,6,1,9,9,27,0.04,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,1,1,17,0.06,0,0
1,6,1,4,4,27,0.04,0,0
1,6,1,7,8,37,0.03,0,0
1,6,1,1,2,47,0.02,0,0
1,6,1,4,4,57,0.02,0,0
1,6,1,7,7,67,0.01,0,0
1,6,1,1,17,77,0.01,0,0
1,6,1,4,5,87,0.01,0,0
1,6,1,7,19,7,0.14,0,0
1,6,1,17,29,17,0.06,0,0
1,6,1,3,3,27,0.04,0,0
1,6,1,10,11,10,0.1,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,12,12,12,0.08,0,0
1,6,1,2,2,22,0.05,0,0
1,6,1,12,12,32,0.03,0,0
1,6,1,3,6,42,0.02,0,0
1,6,1,13,26,52,0.02,0,0
1,6,1,4,4,62,0.02,0,0
1,6,1,2,2,72,0.01,0,0
1,6,1,12,13,82,0.01,0,0
1,6,1,2,2,92,0.01,0,0
1,6,1,12,12,102,0.01,0,0
1,6,1,3,9,112,0.01,0,0
1,6,1,13,19,122,0.01,0,0
1,6,1,4,4,132,0.01,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,9,40,9,0.11,0,0
1,6,1,19,59,19,0.05,0,0
1,6,1,29,72,29,0.03,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,1,1,2,0.5,0,0
1,6,1,11,12,12,0.08,0,0
1,6,1,5,5,22,0.05,0,0
1,6,1,1,1,32,0.03,0,0
1,6,1,3,4,8,0.12,0,0
1,6,1,13,14,18,0.06,0,0
1,6,1,10,39,28,0.04,0,0
1,6,1,2,5,38,0.03,0,0
1,6,1,6,6,48,0.02,0,0
1,6,1,1,1,58,0.02,0,0
1,6,1,1,1,68,0.01,0,0
1,6,1,1,4,78,0.01,0,0
1,6,1,5,5,88,0.01,0,0
1,6,1,10,10,98,0.01,0,0
1,6,1,7,7,108,0.01,0,0
1,6,1,17,18,118,0.01,0,0
1,6,1,3,12,128,0.01,0,0
1,6,1,7,8,138,0.01,0,0
1,6,1,8,9,148,0.01,0,0
1,6,1,8,9,158,0.01,0,0
1,6,1,2,2,168,0.01,0,0
1,6,1,12,13,178,0.01,0,0
1,6,1,4,4,188,0.01,0,0
1,6,1,14,15,198,0.01,0,0
1,6,1,6,6,208,0.0,0,0
1,6,1,1,1,218,0.0,0,0
1,6,1,5,5,228,0.0,0,0
1,6,1,5,5,238,0.0,0,0
1,6,1,5,5,248,0.0,0,0
1,6,1,9,9,9,0.11,0,0
1,6,1,19,19,19,0.05,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,8,8,8,0.12,0,0
1,6,1,3,3,18,0.06,0,0
1,6,1,4,4,28,0.04,0,0
1,6,1,3,3,38,0.03,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,2,2,12,0.08,0,0
1,6,1,3,4,3,0.33,0,0
1,6,1,9,13,13,0.08,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,12,12,12,0.08,0,0
1,6,1,8,8,8,0.12,0,0
1,6,1,7,11,18,0.06,0,0
1,6,1,6,7,28,0.04,0,0
1,6,1,4,4,38,0.03,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,13,13,13,0.08,0,0
1,6,1,23,23,23,0.04,0,0
1,6,1,6,6,33,0.03,0,0
1,6,1,3,14,3,0.33,0,0
1,6,1,7,7,13,0.08,0,0
1,6,1,1,22,23,0.04,0,0
1,6,1,1,1,33,0.03,0,0
1,6,1,11,11,43,0.02,0,0
1,6,1,1,1,53,0.02,0,0
1,6,1,5,5,63,0.02,0,0
1,6,1,1,1,73,0.01,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,8,13,15,0.07,0,0
1,6,1,3,3,25,0.04,0,0
1,6,1,6,7,35,0.03,0,0
1,6,1,16,19,45,0.02,0,0
1,6,1,4,9,55,0.02,0,0
1,6,1,7,7,65,0.02,0,0
1,6,1,10,13,75,0.01,0,0
1,6,1,5,8,85,0.01,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,12,12,12,0.08,0,0
1,6,1,22,22,22,0.05,0,0
1,6,1,32,32,32,0.03,0,0
1,6,1,9,9,42,0.02,0,0
1,6,1,19,19,52,0.02,0,0
1,6,1,1,1,62,0.02,0,0
1,6,1,11,11,72,0.01,0,0
1,6,1,1,1,82,0.01,0,0
1,6,1,3,3,92,0.01,0,0
1,6,1,13,13,102,0.01,0,0
1,6,1,3,3,112,0.01,0,0
1,6,1,5,8,122,0.01,0,0
1,6,1,7,7,132,0.01,0,0
1,6,1,17,17,142,0.01,0,0
1,6,1,1,10,5,0.2,0,0
1,6,1,3,10,15,0.07,0,0
1,6,1,6,17,25,0.04,0,0
1,6,1,2,3,35,0.03,0,0
1,6,1,5,12,6,0.17,0,0
1,6,1,1,6,5,0.2,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,1,2,13,0.08,0,0
1,6,1,7,11,7,0.14,0,0
1,6,1,7,16,17,0.06,0,0
1,6,1,17,33,27,0.04,0,0
1,6,1,2,3,2,0.5,0,0
1,6,1,12,12,12,0.08,0,0
1,6,1,10,10,22,0.05,0,0
1,6,1,20,20,32,0.03,0,0
1,6,1,4,4,10,0.1,0,0
1,6,1,3,10,20,0.05,0,0
1,6,1,2,2,30,0.03,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,16,16,16,0.06,0,0
1,6,1,26,26,26,0.04,0,0
1,6,1,1,10,2,0.5,0,0
1,6,1,1,13,3,0.33,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,7,8,17,0.06,0,0
1,6,1,2,22,5,0.2,0,0
1,6,1,12,14,15,0.07,0,0
1,6,1,9,10,25,0.04,0,0
1,6,1,1,11,7,0.14,0,0
1,6,1,9,12,9,0.11,0,0
1,6,1,3,3,19,0.05,0,0
1,6,1,9,9,29,0.03,0,0
1,6,1,3,3,39,0.03,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,1,1,12,0.08,0,0
1,6,1,11,12,22,0.05,0,0
1,6,1,5,16,32,0.03,0,0
1,6,1,15,27,42,0.02,0,0
1,6,1,2,3,52,0.02,0,0
1,6,1,8,12,62,0.02,0,0
1,6,1,2,2,72,0.01,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,11,11,11,0.09,0,0
1,6,1,5,5,21,0.05,0,0
1,6,1,15,15,31,0.03,0,0
1,6,1,9,9,41,0.02,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,13,13,13,0.08,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,5,5,13,0.08,0,0
1,6,1,7,7,23,0.04,0,0
1,6,1,3,3,33,0.03,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,2,1,1.0,0,0
1,6,1,8,8,10,0.1,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,4,5,4,0.25,0,0
1,6,1,2,3,14,0.07,0,0
1,6,1,2,3,24,0.04,0,0
1,6,1,6,6,7,0.14,0,0
1,6,1,6,6,17,0.06,0,0
1,6,1,6,6,27,0.04,0,0
1,6,1,1,1,6,0.17,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,13,13,13,0.08,0,0
1,6,1,23,23,23,0.04,0,0
1,6,1,5,5,33,0.03,0,0
1,6,1,15,15,43,0.02,0,0
1,6,1,25,28,53,0.02,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,17,17,17,0.06,0,0
1,6,1,27,27,27,0.04,0,0
1,6,1,10,10,37,0.03,0,0
1,6,1,3,3,47,0.02,0,0
1,6,1,13,13,57,0.02,0,0
1,6,1,23,23,67,0.01,0,0
1,6,1,6,25,77,0.01,0,0
1,6,1,1,1,87,0.01,0,0
1,6,1,4,18,9,0.11,0,0
1,6,1,14,28,19,0.05,0,0
1,6,1,2,2,29,0.03,0,0
1,6,1,1,1,39,0.03,0,0
1,6,1,11,11,49,0.02,0,0
1,6,1,2,2,59,0.02,0,0
1,6,1,7,11,69,0.01,0,0
1,6,1,17,30,79,0.01,0,0
1,6,1,8,8,89,0.01,0,0
1,6,1,18,18,99,0.01,0,0
1,6,1,3,3,109,0.01,0,0
1,6,1,13,13,119,0.01,0,0
1,6,1,1,1,129,0.01,0,0
1,6,1,6,6,139,0.01,0,0
1,6,1,10,15,149,0.01,0,0
1,6,1,1,1,159,0.01,0,0
1,6,1,6,6,169,0.01,0,0
1,6,1,16,16,179,0.01,0,0
1,6,1,7,7,189,0.01,0,0
1,6,1,17,17,199,0.01,0,0
1,6,1,7,42,7,0.14,0,0
1,6,1,17,52,17,0.06,0,0
1,6,1,1,6,27,0.04,0,0
1,6,1,11,16,37,0.03,0,0
1,6,1,21,21,47,0.02,0,0
1,6,1,1,1,5,0.2,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,7,12,7,0.14,0,0
1,6,1,2,2,17,0.06,0,0
1,6,1,8,9,27,0.04,0,0
1,6,1,2,2,37,0.03,0,0
1,6,1,2,2,6,0.17,0,0
1,6,1,6,6,16,0.06,0,0
1,6,1,8,8,26,0.04,0,0
1,6,1,2,2,36,0.03,0,0
1,6,1,4,4,46,0.02,0,0
1,6,1,4,4,56,0.02,0,0
1,6,1,6,18,66,0.02,0,0
1,6,1,8,8,76,0.01,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,8,8,12,0.08,0,0
1,6,1,1,14,9,0.11,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,27,3,0.33,0,0
1,6,1,3,3,7,0.14,0,0
1,6,1,3,3,17,0.06,0,0
1,6,1,3,3,27,0.04,0,0
1,6,1,3,3,37,0.03,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,17,17,17,0.06,0,0
1,6,1,27,27,27,0.04,0,0
1,6,1,9,9,37,0.05,0,0
1,6,1,19,19,47,0.02,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,13,13,13,0.08,0,0
1,6,1,4,4,23,0.04,0,0
1,6,1,1,1,33,0.03,0,0
1,6,1,1,1,43,0.02,0,0
1,6,1,10,18,53,0.02,0,0
1,6,1,1,9,63,0.02,0,0
1,6,1,11,20,73,0.01,0,0
1,6,1,7,12,83,0.01,0,0
1,6,1,3,3,93,0.01,0,0
1,6,1,13,13,103,0.01,0,0
1,6,1,9,9,113,0.01,0,0
1,6,1,5,5,123,0.01,0,0
1,6,1,2,16,133,0.01,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,11,11,11,0.09,0,0
1,6,1,21,21,21,0.05,0,0
1,6,1,9,20,31,0.03,0,0
1,6,1,19,30,41,0.02,0,0
1,6,1,7,7,51,0.02,0,0
1,6,1,17,17,61,0.02,0,0
1,6,1,1,1,2,0.5,0,0
1,6,1,2,2,8,0.12,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,8,21,12,0.08,0,0
1,6,1,1,1,22,0.05,0,0
1,6,1,11,11,32,0.03,0,0
1,6,1,4,4,42,0.02,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,1,11,0.09,0,0
1,6,1,5,5,21,0.05,0,0
1,6,1,3,5,31,0.03,0,0
1,6,1,3,3,9,0.11,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,3,4,15,0.07,0,0
1,6,1,9,9,25,0.04,0,0
1,6,1,2,2,3,0.33,0,0
1,6,1,1,3,13,0.08,0,0
1,6,1,3,3,23,0.04,0,0
1,6,1,2,2,33,0.03,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,11,11,11,0.09,0,0
1,6,1,7,7,21,0.05,0,0
1,6,1,3,3,31,0.03,0,0
1,6,1,13,13,41,0.02,0,0
1,6,1,9,9,51,0.02,0,0
1,6,1,5,5,61,0.02,0,0
1,6,1,1,1,71,0.01,0,0
1,6,1,11,11,81,0.01,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,4,4,11,0.09,0,0
1,6,1,7,7,21,0.05,0,0
1,6,1,7,16,31,0.03,0,0
1,6,1,7,7,41,0.02,0,0
1,6,1,6,22,51,0.02,0,0
1,6,1,7,7,61,0.02,0,0
1,6,1,1,2,71,0.01,0,0
1,6,1,1,10,81,0.01,0,0
1,6,1,1,3,91,0.01,0,0
1,6,1,7,11,101,0.01,0,0
1,6,1,1,10,111,0.01,0,0
1,6,1,5,7,121,0.01,0,0
1,6,1,2,2,131,0.01,0,0
1,6,1,1,1,141,0.01,0,0
1,6,1,2,2,151,0.01,0,0
1,6,1,1,1,9,0.11,0,0
1,6,1,8,8,19,0.05,0,0
1,6,1,4,4,29,0.03,0,0
1,6,1,1,1,39,0.03,0,0
1,6,1,1,1,49,0.02,0,0
1,6,1,2,2,5,0.2,0,0
1,6,1,3,3,15,0.07,0,0
1,6,1,3,3,25,0.04,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,3,3,12,0.08,0,0
1,6,1,3,50,3,0.33,0,0
1,6,1,1,9,13,0.08,0,0
1,6,1,8,28,23,0.04,0,0
1,6,1,3,3,33,0.03,0,0
1,6,1,1,1,43,0.02,0,0
1,6,1,2,2,5,0.2,0,0
1,6,1,6,7,6,0.17,0,0
1,6,1,6,6,16,0.06,0,0
1,6,1,8,8,26,0.04,0,0
1,6,1,8,8,36,0.03,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,1,1,12,0.08,0,0
1,6,1,2,2,22,0.05,0,0
1,6,1,1,1,32,0.03,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,5,5,12,0.08,0,0
1,6,1,4,4,8,0.12,0,0
1,6,1,1,1,18,0.06,0,0
1,6,1,11,11,28,0.04,0,0
1,6,1,8,8,38,0.03,0,0
1,6,1,5,5,48,0.02,0,0
1,6,1,2,2,58,0.02,0,0
1,6,1,8,8,68,0.01,0,0
1,6,1,5,11,78,0.01,0,0
1,6,1,2,2,88,0.01,0,0
1,6,1,8,8,98,0.01,0,0
1,6,1,5,5,108,0.01,0,0
1,6,1,2,2,118,0.01,0,0
1,6,1,4,4,128,0.01,0,0
1,6,1,1,1,138,0.01,0,0
1,6,1,6,6,148,0.01,0,0
1,6,1,3,19,158,0.01,0,0
1,6,1,13,29,168,0.01,0,0
1,6,1,4,4,178,0.01,0,0
1,6,1,1,1,188,0.01,0,0
1,6,1,11,11,198,0.01,0,0
1,6,1,8,8,208,0.0,0,0
1,6,1,1,9,218,0.01,0,0
1,6,1,11,14,228,0.01,0,0
1,6,1,8,8,238,0.0,0,0
1,6,1,5,5,248,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,5,5,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,1,2,255,0.0,0,0
1,6,1,7,8,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,8,13,255,0.0,0,0
1,6,1,5,10,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,19,19,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,21,21,255,0.0,0,0
1,6,1,5,5,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,5,15,255,0.0,0,0
1,6,1,15,25,255,0.0,0,0
1,6,1,10,26,255,0.0,0,0
1,6,1,7,7,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,9,21,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,9,39,255,0.0,0,0
1,6,1,2,2,255,0.01,0,0
1,6,1,12,12,255,0.01,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,9,1,1,1,4,0.25,0,0
1,9,1,1,1,14,0.07,0,0
2,1,0,1,4,24,0.08,0,0
1,9,1,2,1,34,0.03,0,0
1,9,1,1,1,44,0.02,0,0
1,9,1,1,4,54,0.02,0,0
1,9,1,1,1,64,0.02,0,0
1,9,1,1,1,74,0.01,0,0
1,9,1,1,1,84,0.01,0,0
1,9,1,1,1,94,0.02,0,0
1,9,1,2,2,104,0.01,0,0
1,9,1,1,3,114,0.01,0,0
2,1,0,1,2,124,0.13,0,0
1,9,1,1,1,134,0.01,0,0
1,4,0,2,1,144,0.01,0,0
1,9,1,1,1,154,0.01,0,0
1,9,1,3,1,164,0.01,0,0
1,9,1,1,1,174,0.01,0,0
1,4,0,1,1,184,0.01,0,0
1,9,1,1,1,194,0.01,0,0
1,9,1,1,1,204,0.0,0,0
1,4,0,1,1,214,0.0,0,0
1,9,1,1,1,224,0.0,0,0
1,9,1,1,1,234,0.0,0,0
1,0,1,2,1,244,0.0,0,0
1,9,1,1,3,254,0.0,0,0
2,1,0,1,2,255,0.11,0,0
1,9,1,2,1,255,0.0,0,0
1,9,1,3,2,255,0.0,0,0
1,9,1,1,1,255,0.0,0,0
2,1,0,1,4,255,0.09,0,0
1,9,1,1,2,255,0.0,0,0
2,1,0,1,9,255,0.09,0,0
1,9,1,1,1,255,0.0,0,0
1,9,1,1,1,255,0.0,0,0
1,10,1,1,1,255,0.0,0,0
1,9,1,1,1,255,0.0,0,0
1,9,1,1,1,255,0.0,0,0
1,9,1,1,1,255,0.0,0,0
2,1,0,1,4,255,0.11,0,0
1,9,1,1,2,255,0.0,0,0
1,9,1,3,4,6,0.17,0,0
1,9,1,2,1,16,0.06,0,0
1,9,1,1,1,26,0.04,0,0
1,9,1,1,2,36,0.03,0,0
1,9,1,1,2,46,0.02,0,0
1,9,1,1,4,56,0.02,0,0
1,9,1,1,1,66,0.02,0,0
1,9,1,1,1,76,0.01,0,0
1,4,0,1,1,86,0.01,0,0
1,9,1,1,2,96,0.01,0,0
1,9,1,2,1,106,0.01,0,0
1,4,0,1,1,116,0.01,0,0
1,9,1,1,1,126,0.01,0,0
1,9,1,3,1,136,0.01,0,0
1,9,1,1,4,146,0.01,0,0
1,9,1,1,2,156,0.01,0,0
1,9,1,1,2,166,0.01,0,0
1,9,1,3,1,176,0.01,0,0
1,9,1,1,1,186,0.01,0,0
1,9,1,3,3,196,0.01,0,0
2,1,0,1,2,206,0.13,0,0
1,9,1,3,2,216,0.0,0,0
1,9,1,1,1,226,0.0,0,0
1,9,1,1,1,236,0.0,0,0
1,9,1,1,1,246,0.0,0,0
1,9,1,2,1,255,0.0,0,0
1,9,1,1,1,255,0.0,0,0
1,4,0,1,1,255,0.0,0,0
1,9,1,1,1,255,0.0,0,0
1,9,1,1,1,255,0.0,0,0
1,4,0,1,1,255,0.0,0,0
2,1,0,1,4,255,0.14,0,0
1,9,1,2,1,255,0.0,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,1,1,12,0.08,0,0
1,6,1,5,5,22,0.05,0,0
1,6,1,1,1,32,0.03,0,0
1,6,1,5,8,42,0.02,0,0
1,6,1,4,4,52,0.02,0,0
1,6,1,1,1,62,0.02,0,0
1,6,1,11,11,72,0.01,0,0
1,6,1,8,9,82,0.01,0,0
1,6,1,7,7,92,0.01,0,0
1,6,1,5,5,102,0.01,0,0
1,6,1,3,6,112,0.01,0,0
1,6,1,2,2,122,0.01,0,0
1,6,1,7,7,132,0.01,0,0
1,6,1,1,2,142,0.01,0,0
1,6,1,8,8,152,0.01,0,0
1,6,1,5,5,162,0.01,0,0
1,6,1,1,1,172,0.01,0,0
1,6,1,10,14,182,0.01,0,0
1,6,1,9,9,192,0.01,0,0
1,6,1,8,8,202,0.0,0,0
1,6,1,7,7,212,0.0,0,0
1,6,1,6,6,222,0.0,0,0
1,6,1,4,4,232,0.0,0,0
1,6,1,3,3,242,0.0,0,0
